WSBoatType,WSRace,Year,Date,Season,WSMilitary,WSPosition,WSName,WSClub,WSClass,WSSubClass,WSTime,WSPoints,WSTrophies,WSNotes
Kayak,C,2015,TBA,2015,Civilian,8,"Oliver Geoff & Oliver Wendy","Axe Vale","Canadian Doubles",TBA,05:08:25,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,8,"White Lyndon","Poole Harbour","Canadian Singles",TBA,05:14:42,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Freemantle Jonathon","Basingstoke Canal","K1 Senior",TBA,05:38:29,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Blair Lawrence & Fancourt Scott","Sparsholt College","K2 Senior",TBA,05:50:26,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Balla Almir & Playle William","Barking & Dagenham","K2 Veteran",TBA,05:52:32,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Ford Peter",Tonbridge,"K1 Veteran",TBA,06:14:52,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Chads Ed & Mullender Joe","Churcher's College","K2 Junior",TBA,06:36:11,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Smith Rob & Smith Zsuzsa",Cambridge,"K2 Mixed",TBA,06:36:43,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,8,"Jenkin Laura & Stevens Yasmin","Launceston College","K2 Junior Ladies",TBA,07:49:21,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Balla Almir & Playle William","Barking & Dagenham","K2 Veteran",TBA,14:31:18,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Jaggs Bill","Poole Harbour","K1 Veteran",TBA,15:33:49,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Biggs A & Coopey S",Acu,"K2 Senior",TBA,16:29:49,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Anthony Henry & Lorimer Hamish","Marlborough College","K2 Junior",TBA,16:40:28,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Pope Nick & White Phil",Acu(Hq),Services,TBA,16:43:43,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,8,"Gilbert Harry & Johnson Lydie","Launceston College","K2 Mixed",TBA,18:28:13,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Diaper Thomas",Acu,"K1 Senior",TBA,01:55:24,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Martin Mike","Leighton Buzzard","K1 Veteran",TBA,02:03:45,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Escott Mark & Stevens Bowen","Bradford On Avon","K2 Veteran",TBA,02:06:59,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Blair Lawrence & Fancourt Scott","Sparsholt College","K2 Senior",TBA,02:09:05,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Callow Mathew","Leighton Buzzard","K1 Junior",TBA,02:15:50,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Desborough Emma & Jeffreson Nigel",Southampton,"K2 Mixed",TBA,02:17:37,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Glaisher Dougal & Huntingford Francis","Blundell's School","K2 Junior",TBA,02:19:05,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Fielden Paul & Fielden Thomas",Taunton,Junior/Veteran,TBA,02:26:29,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Jones Bruce",Elmbridge,"K1 Senior",TBA,02:31:47,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Cox Jamie & Freemantle Jonathon","Basingstoke Canal","K2 Senior",TBA,02:33:30,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Reid Ellena & Stairs Rebecca","Kimbolton School","K2 Junior Ladies",TBA,02:39:53,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Escott Mark & Stevens Bowen","Bradford On Avon","K2 Veteran",TBA,02:41:05,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Drummond John",Reading,"K1 Veteran",TBA,02:45:35,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Kimberley Natalia","A L Marsac","K1 Ladies",TBA,02:47:38,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"Vater-Lambert Adele & Vater Amber",Independent,"Canadian Doubles",TBA,02:54:33,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Childs Richard & Gravelle Sabrina",Wey,"K2 Mixed",TBA,02:54:34,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Beckett Sam & Lande Max. Van. Der","Lord Wandsworth College","K2 Junior",TBA,02:57:00,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Hollman Kim",Leaside,"K1 Junior",TBA,02:59:11,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,9,"White Lyndon","Poole Harbour","Canadian Singles",TBA,03:04:43,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Senk Stefan",Reading,"K1 Senior",TBA,03:24:50,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Lewis Richard","Bradford On Avon","K1 Veteran",TBA,03:29:05,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Hills Irene",Banbury,"K1 Ladies",TBA,03:35:21,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Campbell Tilly & Gormley Gabriella","Marlborough College","K2 Junior Ladies",TBA,03:35:34,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Jones Jason & Murray Chris",Rmcc,"K2 Senior",TBA,03:42:51,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Knott Robert & Littlehales Kevin",Bristol,"K2 Veteran",TBA,03:50:18,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Barratt-Hague Grorge & Howlett James","Kimbolton School","K2 Junior",TBA,03:57:35,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Bownds Daniel & Heeley Barnet",Hampton,"Canadian Doubles",TBA,04:01:54,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Bennett James & Mcbride Ellie","Cokethorpe School","K2 Mixed",TBA,04:02:32,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,9,"Touch La & Digges Susan",Independent,"Canadian Singles",TBA,04:30:46,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Blair Kerry & Winter Rachel","Kimbolton School","K2 Junior Ladies",TBA,04:44:10,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Lay B",Acu,"K1 Ladies",TBA,04:55:43,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Touch La & Digges Susan",Independent,"Canadian Singles",TBA,05:31:50,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,9,"Mceleney Steve & Mceleney Scott","Poole Harbour","Canadian Doubles",TBA,05:39:19,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Johnson Nathan",Elmbridge,"K1 Senior",TBA,05:44:34,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Derham Simon & Kelly Peter",Independent,"K2 Veteran",TBA,05:53:30,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Newman Ben & Slater Andy",Rmcc,"K2 Senior",TBA,05:54:22,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Jaggs Bill","Poole Harbour","K1 Veteran",TBA,06:15:52,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Barratt-Hague Grorge & Howlett James","Kimbolton School","K2 Junior",TBA,06:36:59,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Harris Timea & Harris Robin",Addlestone,"K2 Mixed",TBA,06:49:37,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,9,"Blair Kerry & Winter Rachel","Kimbolton School","K2 Junior Ladies",TBA,07:52:11,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,9,"Knott Robert & Littlehales Kevin",Bristol,"K2 Veteran",TBA,14:54:44,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,9,"Barrass Tom & Toddington Myles",Rmcc,"K2 Senior",TBA,16:41:59,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,9,"Golay Y & Thompson S",Acu,Services,TBA,16:53:41,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,9,"Harrington Matthew & Wilson Thomas","Kimbolton School","K2 Junior",TBA,17:00:47,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,9,"Guerra Jose",Phcc,"K1 Veteran",TBA,17:11:14,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Purcell Frederick",Richmond,"K1 Senior",TBA,01:57:42,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Baker Paul","Royal Marines","K1 Veteran",TBA,02:10:30,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Dark A & Dark Simon","Nautico De Fao","K2 Veteran",TBA,02:10:36,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Berendsen Kas & Robers Gareth",Southampton,"K2 Senior",TBA,02:12:49,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Thursby Luke","Langley School","K1 Junior",TBA,02:16:11,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Gillmer Emma & Houghting Shane",Wey,"K2 Mixed",TBA,02:19:09,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Griffiths Gus & Ward Henry","Bryanston School","K2 Junior",TBA,02:19:33,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Hewett Earl & Hewett Gareth",Independent,Junior/Veteran,TBA,02:27:01,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Neftaneile Stelian",Leaside,"K1 Senior",TBA,02:31:55,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Hyde Jeff & Jackson John",Hereford,"K2 Senior",TBA,02:35:52,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Frawley Helen & Mobbs Holly","Lord Wandsworth College","K2 Junior Ladies",TBA,02:42:32,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Derham Simon & Kelly Peter",Independent,"K2 Veteran",TBA,02:42:46,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Hinves James",Southampton,"K1 Veteran",TBA,02:48:06,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Francis Sarah","Basingstoke Canal","K1 Ladies",TBA,02:49:45,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Passmore Julia & Passmore Robert",Tonbridge,"K2 Mixed",TBA,02:56:47,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Callow Mathew & Hall Eloise","Leighton Buzzard","K2 Junior",TBA,02:57:27,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Thursby Luke","Langley School","K1 Junior",TBA,03:00:31,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Collison Sally & Madden Caroline",Pra,"Canadian Doubles",TBA,03:03:49,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,10,"Whitby David",Colet,"Canadian Singles",TBA,03:05:43,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Boat 321","","K1 Senior",TBA,03:26:52,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Hayes Paul",Richmond,"K1 Veteran",TBA,03:32:56,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Small Jennie",Viking,"K1 Ladies",TBA,03:37:20,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Hogan Tom & Toddington Myles",Rmcc,"K2 Senior",TBA,03:45:02,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Conlen Amy & Streatfield Matilda","Marlborough College","K2 Junior Ladies",TBA,03:46:45,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Berchold Oliver & Hutchinson Peter",Richmond,"K2 Veteran",TBA,03:55:28,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Byrne Alex & Hancox Ben","Mount Kelly","K2 Junior",TBA,04:02:02,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Passmore Julia & Passmore Robert",Tonbridge,"K2 Mixed",TBA,04:05:45,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,10,"Oliver Geoff & Oliver Wendy","Axe Vale","Canadian Doubles",TBA,04:06:34,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Conlen Amy & Streatfield Matilda","Marlborough College","K2 Junior Ladies",TBA,04:47:35,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,10,"Childerstone Amanda",Wey,"K1 Ladies",TBA,04:59:02,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Howson Lee","Royal Marines","K1 Senior",TBA,05:48:54,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Jones Jason & Murray Chris",Rmcc,"K2 Senior",TBA,05:54:28,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Knott Robert & Littlehales Kevin",Bristol,"K2 Veteran",TBA,06:01:22,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Stenning Paul","Leighton Buzzard","K1 Veteran",TBA,06:16:46,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Bennett Will & Dunlop Harry","Mount Kelly Col","K2 Junior",TBA,06:42:02,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Galloway Alison & Vaughan Peter",Cambridge,"K2 Mixed",TBA,06:58:47,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,10,"Strick Olivia & West Fran","Churcher's College","K2 Junior Ladies",TBA,07:53:00,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,10,"Craddock J & Egeland-Jensen F",Southampton,"K2 Veteran",TBA,15:23:51,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,10,"Morris Glyn & Toddington Darell",Rmcc,"K2 Senior",TBA,16:44:54,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,10,"Hall-Tomkin Oli & Oliver Cormac","Blundell's School","K2 Junior",TBA,17:01:51,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,10,"Coomes Andy","Poole Harbour","K1 Veteran",TBA,17:18:38,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,10,"Lannon Peter & Steyn Glen",Rmcc,Services,TBA,17:25:51,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"New James",Devizes,"K1 Senior",TBA,02:04:11,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Balla Almir & Playle William","Barking & Dagenham","K2 Veteran",TBA,02:11:09,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Drummond John",Reading,"K1 Veteran",TBA,02:11:56,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Dowden Timothy","Leamington Spa","K1 Junior",TBA,02:16:29,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Clarke Peter & Clarke Ben",Devizes,"K2 Senior",TBA,02:17:30,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Childs Richard & Gravelle Sabrina",Wey,"K2 Mixed",TBA,02:19:15,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Beckett Sam & Lande Max. Van. Der","Lord Wandsworth College","K2 Junior",TBA,02:20:26,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Asser James & Dobbs Chloe",Fowey,Junior/Veteran,TBA,02:32:06,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Kelly Cameron","Basingstoke Canal","K1 Senior",TBA,02:32:47,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Blair Lawrence & Fancourt Scott","Sparsholt College","K2 Senior",TBA,02:39:09,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Bromovsky Lettice & Kelley Claudia","Marlborough College","K2 Junior Ladies",TBA,02:42:43,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Balla Almir & Playle William","Barking & Dagenham","K2 Veteran",TBA,02:44:22,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Henson Adrian",Wey,"K1 Veteran",TBA,02:49:02,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Biles Mia & King Aideb","Cokethorpe School","K2 Mixed",TBA,02:58:54,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Barrett-Hague George & Howlett James","Kimbolton School","K2 Junior",TBA,02:59:18,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Harris Timea",Addlestone,"K1 Ladies",TBA,03:03:02,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Humphries Jared",Tonbridge,"K1 Junior",TBA,03:10:41,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,11,"Oliver Geoff & Oliver Wendy","Axe Vale","Canadian Doubles",TBA,03:17:41,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Hyde Jeff",Hereford,"K1 Veteran",TBA,03:33:41,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Clark Lenny",Tonbridge,"K1 Senior",TBA,03:34:03,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Bruce David & Smith Tom",Rmcc,"K2 Senior",TBA,03:45:29,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Childerstone Amanda",Wey,"K1 Ladies",TBA,03:53:30,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Dobbin Daniel & Waite James",Independent,"K2 Veteran",TBA,03:57:38,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Jenkin Laura & Stevens Yasmin","Launceston College","K2 Junior Ladies",TBA,03:58:34,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Anthony Henry & Lorimer Hamish","Marlborough College","K2 Junior",TBA,04:03:52,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Dahl Abigail & Frett Noah","Cranleigh School","K2 Mixed",TBA,04:07:47,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,11,"Mceleney Steve & Mceleney Scott","Poole Harbour","Canadian Doubles",TBA,04:13:41,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Jenkin Laura & Stevens Yasmin","Launceston College","K2 Junior Ladies",TBA,04:47:59,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,11,"Colby Sue",Devizes,"K1 Ladies",TBA,05:20:27,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Bruce David & Smith Tom",Rmcc,"K2 Senior",TBA,05:57:23,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Dobbin Daniel & Waite James",Independent,"K2 Veteran",TBA,06:03:11,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Baylis Russell","Tamar Valley Nomads","K1 Veteran",TBA,06:31:10,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Clark Lenny",Tonbridge,"K1 Senior",TBA,06:33:11,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Hall-Tomkin Oli & Oliver Cormac","Blundell's School","K2 Junior",TBA,06:46:01,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Unsworth Abi & White Austin","Blundell's School","K2 Mixed",TBA,07:01:18,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,11,"Payne Fran & Smith Claudia","Mount Kelly Col","K2 Junior Ladies",TBA,07:55:17,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,11,"Clow Tom & Duckitt Jack","Royal Marines","K2 Veteran",TBA,16:10:01,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,11,"Reeves Nick & Reeves Alex",Addlestone,"K2 Senior",TBA,16:48:31,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,11,"Day Will & Hanson Charlie","Kimbolton School","K2 Junior",TBA,17:02:33,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,11,"Allen Andrew",Devizes,"K1 Veteran",TBA,17:49:18,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,11,"Hotchkiss Chris","Army Canoe Union",Services,TBA,18:51:42,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Kirkham Oliver",Norwich,"K1 Senior",TBA,02:04:56,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Derham Simon & Kelly Peter",Independent,"K2 Veteran",TBA,02:11:14,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Ford Peter",Tonbridge,"K1 Veteran",TBA,02:13:35,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Groves Liam & Leeke Gary",Worcester,"K2 Senior",TBA,02:18:00,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Herbert Fred",Falcon,"K1 Junior",TBA,02:19:12,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Bicknell Alexander & Ingham Ryan","Wey & Addlestone","K2 Junior",TBA,02:22:39,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Howell Catherine & Swalding Grame",Nottingham,"K2 Mixed",TBA,02:23:10,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Tunnell-Ritson Leo",Exeter,"K1 Senior",TBA,02:35:41,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Keyser Ben & Urquhart Neil",Bloxham,Junior/Veteran,TBA,02:38:44,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Backshall Steve & Barnicoat George",Fox,"K2 Senior",TBA,02:43:57,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Newman Rebecca & Sampson Holly",Devizes,"K2 Junior Ladies",TBA,02:44:27,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Knott Robert & Littlehales Kevin",Bristol,"K2 Veteran",TBA,02:48:00,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Baker Paul","Royal Marines","K1 Veteran",TBA,02:51:39,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Poblete Laura & Walker Thomas",Richmond,"K2 Mixed",TBA,02:59:14,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Greaves Alex & Howlett Taine",Rlscc,"K2 Junior",TBA,03:00:53,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Wood Max","Lord Wandsworth College","K1 Junior",TBA,03:17:12,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Colby Sue",Devizes,"K1 Ladies",TBA,03:19:58,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,12,"Mceleney Steve & Mceleney Scott","Poole Harbour","Canadian Doubles",TBA,03:25:12,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Dawson Tom",Atd,"K1 Senior",TBA,03:35:00,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Baker Paul","Royal Marines","K1 Veteran",TBA,03:38:35,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Clarke Peter & Clarke Ben",Devizes,"K2 Senior",TBA,03:46:16,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,12,"Lay B",Acu,"K1 Ladies",TBA,03:55:52,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Bal Lennart & Kraaijenga Jaap","Alskv Levitas","K2 Veteran",TBA,03:57:43,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Chads Ed & Mullender Joe","Churcher's College","K2 Junior",TBA,04:04:12,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Norton Charlotte & Strickland Ben","Cranleigh School","K2 Mixed",TBA,04:09:09,TBA,TBA,.
Kayak,C,2015,TBA,2015,Civilian,12,"Boat 160","","K2 Junior Ladies",TBA,05:05:49,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Lane Joe & Lane Sam",Exeter,"K2 Senior",TBA,06:00:28,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Craddock J & Egeland-Jensen F",Southampton,"K2 Veteran",TBA,06:09:55,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Garrett David",Independent,"K1 Senior",TBA,06:40:51,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Chan Jacky & Reece Jack","Lord Wandsworth College","K2 Junior",TBA,06:51:21,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Guerra Jose",Phcc,"K1 Veteran",TBA,06:55:31,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Bennett James & Mcbride Ellie","Cokethorpe School","K2 Mixed",TBA,07:04:32,TBA,TBA,.
Kayak,D,2015,TBA,2015,Civilian,12,"Conlen Amy & Streatfield Matilda","Marlborough College","K2 Junior Ladies",TBA,07:55:28,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,12,"Maxted Andy & Wilcock Barry",Marlow,"K2 Veteran",TBA,16:42:30,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,12,"Golay Y & Thompson S",Acu,"K2 Senior",TBA,16:53:41,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,12,"Farndale Alfred & Garel-Jones Jack","Marlborough College","K2 Junior",TBA,17:09:19,TBA,TBA,.
Kayak,S,2015,TBA,2015,Civilian,12,"Clifford Nigel",Independent,"K1 Veteran",TBA,20:48:13,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Senk Stefan",Reading,"K1 Senior",TBA,02:07:15,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Knott Robert & Littlehales Kevin",Bristol,"K2 Veteran",TBA,02:15:04,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Plummer Paul","Leighton Buzzard","K1 Veteran",TBA,02:16:48,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Goldsack Tom",Wey,"K1 Junior",TBA,02:19:16,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Ferrris Clive & Fitzsimons Martin",Richmond,"K2 Senior",TBA,02:20:40,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Macnab Conor & Tilbury-Clarke Simon",Pangbourne,"K2 Junior",TBA,02:23:08,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Poblete Laura & Walker Thomas",Richmond,"K2 Mixed",TBA,02:23:22,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,13,"Senk Stefan",Reading,"K1 Senior",TBA,02:37:01,TBA,TBA,.
Kayak,A,2015,TBA,2015,Civilian,13,"Conlen Amy & Dennis Simon","Marlborough College",Junior/Veteran,TBA,02:42:29,TBA,TBA,.
Kayak,B,2015,TBA,2015,Civilian,13,"Clarke Peter & Clarke Ben",Devizes,"K2 Senior",TBA,02:44:31,TBA,TBA,.
