BoatType,Ladies,Year,Date,Season,Military,Position,Name,Club,Class,SubClass,Time,DecimalTime,Trophies,Record,Notes
Kayak,Male,1961,"",1961,Army,4,"Murray L & Elgenia D","1 Para",Senior,"",22:36,22.6,"","","B Race (Reduced Kit)"
Kayak,Male,1961,"",1961,Civilian,2,"Wheadon W & Gurd R","North Sea Camp ",Junior,"",22:41:40,22.7,"","",""
Kayak,Male,1961,"",1961,Army,3,"Mundell W & Smith G",22,Senior,"",22:42,22.7,"","",""
Kayak,Male,1961,"",1961,Navy,4,"Latimer B & Joyles B","Royal Marines",Senior,"",22:44,22.7,"","",""
Kayak,Male,1961,"",1961,Civilian,3,"Woodfine F & Kirkman A","HMS Fisgard",Junior,"",22:58:08,23.0,"Home Built","",""
"Folding Boat",Male,1961,"",1961,Army,5,"Poxon W & Howell A",22,Senior,"",23:26,23.4,Tyne,Tyne,""
Kayak,Male,1961,"",1961,Civilian,5,"Pettit K & McMahon","North Sea Camp ",Junior,"",23:30:17,23.5,"","",""
Kayak,Male,1961,"",1961,Civilian,6,"Langley J & Burdes T","HMS Fisgard",Junior,"",23:30:50,23.5,"","",""
Kayak,Male,1961,"",1961,Army,6,"Tudor M & Cooper R",22,Senior,"",23:36,23.6,"","",""
Kayak,Male,1961,"",1961,Civilian,4,"Briton M & Hubbard D","HMS Fisgard",Junior,"",23:51:36,23.9,"","",""
Kayak,Male,1961,"",1961,Army,5,"Chapman S & King C","1st Green Jackets",Senior,"",24:37,24.6,"","","B Race (Reduced Kit)"
Kayak,Male,1961,"",1961,Civilian,7,"Walker E & McNamee E","North Sea Camp ",Junior,"",24:40:17,24.7,"","",""
Kayak,Male,1961,"",1961,Civilian,8,"Harvey F & Pearson M","Maker 4 Rame Youth Club",Junior,"",25:12:30,25.2,"","",""
Kayak,Male,1961,"",1961,Army,7,"Keay R J & Quinn D","1 Para",Senior,"",25:21,25.4,"","",""
Kayak,Male,1961,"",1961,Civilian,9,"Lillywhite G & Burward R","HMS Fisgard",Junior,"",25:23:50,25.4,"","",""
Kayak,Male,1961,"",1961,Navy,8,"Easton R & Easton B","Royal Marines",Senior,"",25:31,25.5,"","",""
Kayak,Male,1961,"",1961,Civilian,9,"Campbell J & Barrs A","North Sea Camp ",Senior,"",25:43,25.7,"Civilian,Home Built","",""
Kayak,Male,1961,"",1961,Civilian,10,"Maslin D & Hughes S","RAF Cranwell",Junior,"",25:52:00,25.9,"","",""
Kayak,Male,1961,"",1961,Navy,10,"Richardson Jack & Emslie H","Royal Marines",Senior,"",25:53,25.9,"","",""
Kayak,Male,1961,"",1961,Civilian,11,"Bosher M & Brown R","Chippenham Scouts",Junior,"",26:01:30,26.0,"","",""
Kayak,Male,1961,"",1961,Civilian,12,"Grigg P & Rogers M","Cornwall Constabulary",Junior,"",26:04:34,26.1,"","",""
Kayak,Male,1961,"",1961,Army,11,"Carty P & Repper K E","1 Para",Senior,"",26:17,26.3,"","",""
Kayak,Male,1961,"",1961,Civilian,13,"Harrison R & Brett M","Army Apprentices College,",Junior,"",26:19:53,26.3,"","",""
Kayak,Male,1961,"",1961,Army,12,"Howe J & Parker S","10 Para",Senior,Reserve,26:31,26.5,"","",""
Kayak,Male,1961,"",1961,Civilian,14,"Troup C & Coleridge P",Independent,Junior,"",26:31:30,26.5,"","",""
Kayak,Male,1961,"",1961,Army,13,"Walker T & Brogan P","1st Green Jackets",Senior,"",26:41,26.7,"","",""
Kayak,Male,1961,"",1961,Army,14,"McKenzie C & Godwin T","1 Para",Senior,"",26:58,27.0,"","",""
Kayak,Male,1961,"",1961,Army,15,"Ridgway J M & Thomson C G","3 Para",Senior,"",27:05,27.1,"","",""
Kayak,Male,1961,"",1961,Civilian,15,"Crookes P & Davies R","Army Apprentices College,",Junior,"",27:19:25,27.3,"","",""
Kayak,Male,1961,"",1961,Army,16,"Tolman D & Horide B","1st Green Jackets",Senior,"",27:23,27.4,"","",""
Kayak,Male,1961,"",1961,Army,17,"Martin M & Hazard J","3 Para",Senior,"",27:39,27.6,"","",""
Kayak,Male,1961,"",1961,Army,18,"McCarthy D & Gibbins G","3 Para",Senior,"",27:58,28.0,"","",""
Kayak,Male,1961,"",1961,Civilian,16,"Devereux E & Jones D","Wallasey S.",Junior,"",28:12:44,28.2,"","",""
Kayak,Male,1961,"",1961,Civilian,17,"Bailey N & Stuart G","4th Wilts ",Junior,"",28:17:30,28.3,"","",""
Kayak,Male,1961,"",1961,Civilian,18,"Goodman C & Hallett K","JLR. RA. ",Junior,"",28:21:00,28.4,"","",""
Kayak,Male,1961,"",1961,Civilian,19,"Jenkins R & Kelly J","JLR. RA. ",Junior,"",28:30:04,28.5,"","",""
Kayak,Male,1961,"",1961,Civilian,20,"Pores A & Ryall P","JLR. RA. ",Junior,"",28:36:40,28.6,"","",""
Kayak,Male,1961,"",1961,Civilian,21,"McCrory C & Sirmnonds P","Junior Leaders Regt R.E.",Junior,"",28:39:14,28.6,"","",""
Kayak,Male,1961,"",1961,Civilian,22,"Griffiths M & Coeshott P","Junior Leaders Regt R.E.",Junior,"",28:53:05,28.9,"","",""
Kayak,Male,1961,"",1961,Civilian,23,"Ward J & Kendall J",Independent,Junior,"",29:00:33,29.0,"","",""
Kayak,Male,1961,"",1961,Civilian,24,"Olson R & Burry R","Chippenham Scouts",Junior,"",29:33:10,29.6,"","",""
Kayak,Male,1961,"",1961,RAF,19,"Maule P & Hyde C","RAF South Cerney",Senior,"",29:42,29.7,"","",""
Kayak,Male,1961,"",1961,RAF,20,"Pierce D & Stoneman L","RAF Hullavington",Senior,"",29:51,29.9,"","",""
Kayak,Male,1961,"",1961,RAF,21,"Treadgold K & Fleming S","RAF Hullavington",Senior,"",29:53,29.9,"","",""
Kayak,Male,1961,"",1961,Civilian,25,"Rosier W & Hambleton S","4th Wilts ",Junior,"",30:01:15,30.0,"","",""
Kayak,Male,1961,"",1961,Army,22,"McClean J & Blyth C","3 Para",Senior,"",30:34,30.6,"","",""
Kayak,Male,1961,"",1961,Civilian,26,"Jones P & Herford H","RAF Cranwell",Junior,"",31:12:52,31.2,"","",""
Kayak,Male,1961,"",1961,Civilian,23,"Watkin B & Caile R","Barts Hospital",Senior,"",31:20,31.3,"","",""
Kayak,Male,1961,"",1961,Civilian,27,"Elmy G & McMartin P","JLR. RA. ",Junior,"",31:22:00,31.4,"","",""
Kayak,Male,1961,"",1961,Navy,24,"Giles M & Campion C","Royal Marines",Senior,"",31:22:30,31.4,"","",""
Kayak,Male,1961,"",1961,Civilian,28,"Hopkins P & McCord B","Wiltshire Constabulary",Junior,"",31:38:10,31.6,"","",""
Kayak,Male,1961,"",1961,Civilian,25,"Evans R J & Ward R H","Barts Hospital",Senior,"",32:16:30,32.3,"","",""
Kayak,Male,1961,"",1961,Army,26,"Charles D & Sherjan R","3 Para",Senior,"",32:57,33.0,"","",""
Kayak,Male,1961,"",1961,Army,27,"Burns P & Horsnby T","RMA Sandhurst",Senior,"",32:59,33.0,"","",""
Kayak,Male,1961,"",1961,Army,28,"Teale M & Greenwood R","JLR RAC",Senior,"",33:03:30,33.0,"","",""
Kayak,Male,1961,"",1961,Civilian,29,"Mason J W & Holden I",Independent,Senior,"",33:20,33.3,"","",""
Kayak,Male,1961,"",1961,Civilian,30,"Walter J & Bellingham W",Independent,Senior,"",33:24,33.4,"","",""
Kayak,Male,1961,"",1961,Army,31,"Corncroft M & Howgate A","RMA Sandhurst",Senior,"",33:28,33.5,"","",""
Kayak,Male,1961,"",1961,RAF,32,"Williams P & Rickard D","RAF South Cerney",Senior,"",34:00,34.0,"","",""
Kayak,Male,1961,"",1961,Army,33,"Squires C & Fairweather P","10 Para",Senior,Reserve,34:07,34.1,"","",""
Kayak,Male,1961,"",1961,Civilian,34,"Pratt M S & Hunter C",Independent,Senior,"",34:13:30,34.2,"","",""
Kayak,Male,1961,"",1961,Navy,35,"Meston J & Middleton P",RMFVR,Senior,Reserve,34:30,34.5,"","",""
Kayak,Male,1961,"",1961,Army,36,"Venn D & Thomasson M","RMA Sandhurst",Senior,"",34:35,34.6,"","",""
Kayak,Male,1961,"",1961,Civilian,37,"Goss M & Tutt C","Finchley S C Scouts",Senior,Scouts,34:38,34.6,"","",""
Kayak,Male,1961,"",1961,Civilian,29,"Collins G & Coombs P","3rd Epsom Rover Scouts",Junior,"",34:39:25,34.6,"","",""
Kayak,Male,1961,"",1961,Civilian,30,"Piercey R & Hunt K","JLR. RA. ",Junior,"",34:51:00,34.8,"","",""
Kayak,Male,1961,"",1961,Civilian,31,"Johnson D & Lawson R",Independent,Junior,"",34:52:40,34.9,"","",""
Kayak,Male,1961,"",1961,Navy,38,"Leaver R & Aylmer O E","Royal Marines",Senior,"",34:58:30,35.0,"","",""
Kayak,Male,1961,"",1961,Civilian,32,"Maude R & Jones B","Bradby Boys Club",Junior,"",35:23:05,35.4,"","",""
Kayak,Male,1961,"",1961,Army,39,"Weaver J & Marshall W","1st Lancs",Senior,"",35:57:30,36.0,"","",""
Kayak,Male,1961,"",1961,Civilian,33,"Smith B & Crow I","Wandsworth Sea Sets.",Junior,"",36:07:45,36.1,"","",""
Kayak,Male,1961,"",1961,Civilian,34,"Crosbie D & Trimble E","RAF Cosford ",Junior,"",36:15:42,36.2,"","",""
Kayak,Male,1961,"",1961,Army,40,"Walby H J & Galt J","10 Para",Senior,Reserve,36:39,36.6,"","",""
Kayak,Male,1961,"",1961,Civilian,41,"Blackmore L & Burr J H","Bradby Boys Club",Senior,"",36:55,36.9,"","",""
Kayak,Male,1961,"",1961,Civilian,35,"Hugo R & McCarty J","Tooting Sea Cadets",Junior,"",37:27:35,37.5,"","",""
Kayak,Male,1961,"",1961,Army,42,"Delaney J & Mitchell D (Para)","1 Para",Senior,"",37:36,37.6,"","",""
Kayak,Male,1961,"",1961,Army,43,"Truston A & Eastland D","10 Para",Senior,Reserve,37:44,37.7,"","",""
Kayak,Male,1961,"",1961,Army,44,"Hewish G & Hughes W","JLR RE ",Senior,"",38:16,38.3,"","",""
Kayak,Male,1961,"",1961,Army,45,"Couchman K & Morgan P","JLR RAC",Senior,"",38:21:30,38.3,"","",""
Kayak,Male,1961,"",1961,Army,46,"Seddon W & Coyne W","1st Lancs",Senior,"",38:39:30,38.6,"","",""
Kayak,Male,1961,"",1961,Army,47,"Harrop G & Tucker I","1st Trg Bn ",Senior,"",40:33,40.5,"","",""
Kayak,Male,1961,"",1961,Civilian,48,"McKenzie I & Towes J","Metropolitan River Police",Senior,Police,43:33,43.5,"","",""
Kayak,Male,1961,"",1961,RAF,49,"Crone H & Paul D","RAF Cranwell",Senior,"",44:00,44.0,"","",""
Kayak,Male,1961,"",1961,Civilian,50,"Kingswood L D & Davidge J C","3rd Epsom Rover Scouts",Senior,Scouts,45:59,46.0,"","",""
Kayak,Male,1961,"",1961,Army,51,"Colley J & Jackson R","36 GW Regt RA",Senior,"",46:13,46.2,"","",""
Kayak,Male,1961,"",1961,Army,52,"Ball R & Thomas R","RMA Sandhurst",Senior,"",47:00,47.0,"","",""
Kayak,Male,1961,"",1961,Civilian,53,"Thornton D & Watson C",Independent,Senior,"",47:43,47.7,"","",""
Kayak,Male,1961,"",1961,Civilian,54,"Johnson D & Larder J",Independent,Senior,"",47:43:30,47.7,"","",""
Kayak,Male,1961,"",1961,Army,55,"Vines R & Shackell W","RMA Sandhurst",Senior,"",48:15,48.2,"","",""
Kayak,Male,1961,"",1961,Civilian,56,"Strain D & Robinson B","Wimbledon YMCA",Senior,"",49:25,49.4,"","",""
Kayak,Male,1961,"",1961,Army,57,"Haden F & Donnegan R","29 Field Regt RA",Senior,"",53:15,53.2,"","",""
Kayak,Male,1961,"",1961,Civilian,58,"Morgan I & Tilbury R","Molesey Boat Club",Senior,"",53:19,53.3,"","",""
Kayak,Male,1961,"",1961,Army,59,"Lewis R & Cheeseborough T","29 Field Regt RA",Senior,"",53:25,53.4,"","",""
Kayak,Male,1961,"",1961,Civilian,60,"Lewis A & Phipps P","Barts Hospital",Senior,"",56:38,56.6,"","",""
Kayak,Male,1961,"",1961,Civilian,61,"Phillips S & Freeth M","Barts Hospital",Senior,"",58:07,58.1,"","",""
Kayak,Male,1961,"",1961,Civilian,62,"Budworth G & Hylands D","Metropolitan River Police",Senior,Police,58:26:30,58.4,"","",""
Kayak,Male,1961,"",1961,RAF,63,"Hughes S & Sturman A","RAF Cosford",Senior,"",59:10,59.2,"","",""
Kayak,Male,1961,"",1961,Civilian,64,"Beale A & Harris C",BCU,Senior,"",61:45,61.7,"","",""
Kayak,Male,1961,"",1961,Civilian,65,"Fenton M & Hoyal N","Bradford on Avon",Senior,"",67:26,67.4,"","",""
Kayak,Male,1962,"",1962,Civilian,1,"Handscombe V & Chapman A","Royal ",Junior,"",20:32:15,20.5,"","",""
Kayak,Male,1962,"",1962,Navy,1,"Howe G R & Tandy Ted","Royal Marines",Senior,"",20:33,20.6,Services,"",""
Kayak,Male,1962,"",1962,Navy,2,"Mitchell D & Seegar R","Royal Marines",Senior,"",21:13,21.2,"","",""
Kayak,Male,1962,"",1962,Civilian,2,"Rayment J & Tucker J","Army Apprentice College Harrogate",Junior,"",21:27:22,21.5,"","",""
Kayak,Male,1962,"",1962,Civilian,3,"Burry R & Olson R","1st Cippenham R. Scouts",Junior,"",21:27:39,21.5,"","",""
Kayak,Male,1962,"",1962,Civilian,4,"Brett M & Lunn D","Army Apprentice College Harrogate",Junior,"",21:33:12,21.6,"","",""
Kayak,Male,1962,"",1962,Civilian,5,"Briton M & Bennett N",H.M.S.Condor,Junior,"",21:37:15,21.6,"","",""
Kayak,Male,1962,"",1962,Civilian,6,"Robinson P & Grigg F","Cornwall Constabulary",Junior,"",23:09:10,23.1,"","",""
Kayak,Male,1962,"",1962,Civilian,7,"Craggs G & Hall R","Army Apprentice College Harrogate",Junior,"",23:09:15,23.1,"","",""
Kayak,Male,1962,"",1962,Navy,3,"Aked T & Arnold D","Royal Marines",Senior,"",23:13:12,23.2,"","",""
Kayak,Male,1962,"",1962,Civilian,9,"Collins G & Coombs P","3rd Epsom Rover Scouts",Junior,"",23:53:32,23.9,"Home Built","",""
Kayak,Male,1962,"",1962,Civilian,10,"Crow I & Smith B","1st Wandsworth Sea Scouts",Junior,"",23:53:35,23.9,"","",""
Kayak,Male,1962,"",1962,Navy,4,"Hodgson R & Meston J",RMFVR,Senior,Reserve,23:59,24.0,Reserve,"",""
Kayak,Male,1962,"",1962,Civilian,11,"Ward J & Kendall J",Independent,Junior,"",24:08:15,24.1,"","",""
Kayak,Male,1962,"",1962,Civilian,12,"Shillinglaw J & Clarke R","Army Apprentice College Harrogate",Junior,"",24:14:16,24.2,"","",""
Kayak,Male,1962,"",1962,Civilian,13,"Sutherland R & Horn C","Army Apprentice College Harrogate",Junior,"",24:14:27,24.2,"","",""
Kayak,Male,1962,"",1962,Civilian,8,"Illidge T & Smith B","Army Apprentice College Harrogate",Junior,"",25:15:45,25.3,"","",""
Kayak,Male,1962,"",1962,Civilian,14,"Wade R & Tracey P","F.S.C. ",Junior,"",25:23:18,25.4,"","",""
Kayak,Male,1962,"",1962,Civilian,15,"Robeon M & Still","Halton Society ",Junior,"",26:12:58,26.2,"","",""
Kayak,Male,1962,"",1962,Army,5,"Fairweather P & George A","10 Para",Senior,Reserve,26:57,27.0,"","",""
Kayak,Male,1962,"",1962,Civilian,6,"Burr J H & Blackmore L","Bradby Boys Club",Senior,"",27:19:15,27.3,"Civilian,Home Built","",""
Kayak,Male,1962,"",1962,Civilian,16,"Orman R & Shanks D","HMS Fisgard",Junior,"",27:22:50,27.4,"","",""
Kayak,Male,1962,"",1962,Army,7,"Cole J & Coeshott P","1st Trg Regt RE",Senior,"",27:35,27.6,"","",""
Kayak,Male,1962,"",1962,Civilian,17,"Selwyn M & Albrow C","1st Cippenham R. Scouts",Junior,"",27:39:00,27.6,"","",""
Kayak,Male,1962,"",1962,Civilian,18,"Meakin E & Winterburn L","Hadrian ",Junior,"",27:52:30,27.9,"","",""
Kayak,Male,1962,"",1962,Civilian,19,"Hambleton S & Bailey H","4th Wilts ",Junior,"",27:59:22,28.0,"","",""
Kayak,Male,1962,"",1962,Civilian,20,"Bradley M & Bowers P","Avon Sailing Club/Archer Sailing Club",Junior,"",28:03:02,28.1,"","",""
Kayak,Male,1962,"",1962,Civilian,21,"Perkins L & Lloyd J","HMS Fisgard",Junior,"",28:09:27,28.1,"","",""
Kayak,Male,1962,"",1962,Army,8,"Havelock-Jones A & Jones A","1st Royal Welch F",Senior,"",28:29,28.5,"","",""
Kayak,Male,1962,"",1962,RAF,9,"Hough J & Symons R","RAF Swinderby",Senior,"",28:33,28.6,"","",""
Kayak,Male,1962,"",1962,Civilian,22,"Jupp B & Chandler B","JL Bn. RASC. ",Junior,"",28:35:07,28.6,"","",""
Kayak,Male,1962,"",1962,Civilian,23,"Jeffs B & Enie I","Bradby Boys Club",Junior,"",28:47:29,28.8,"","",""
Kayak,Male,1962,"",1962,Civilian,24,"Southey F & Hargreave R",Independent,Junior,"",29:28:50,29.5,"","",""
Kayak,Male,1962,"",1962,Civilian,10,"Walter J & Bellingham W","Chisleden ",Senior,"",29:31:10,29.5,"","",""
"Folding Boat",Male,1962,"",1962,Army,11,"Reynolds O & Malin R","2 Para",Senior,"",29:41,29.7,Tyne,"",""
Kayak,Male,1962,"",1962,Civilian,25,"Greenaway D & Hayns D","1st Cippenham R. Scouts",Junior,"",30:05:44,30.1,"","",""
Kayak,Male,1962,"",1962,Civilian,26,"Wallman R & Phillips M","Guildford Canoeists",Junior,"",30:25:45,30.4,"","",""
Kayak,Male,1962,"",1962,Civilian,12,"Duller A & Francis D","Chisleden ",Senior,"",30:35,30.6,"","",""
Kayak,Male,1962,"",1962,Civilian,27,"Pitcairn R & Pitcairn J",Independent,Junior,"",30:47:35,30.8,"","",""
Kayak,Male,1962,"",1962,Army,13,"Sefton K & Morgan C","1st Royal Welch F",Senior,"",31:23:30,31.4,"","",""
Kayak,Male,1962,"",1962,Civilian,28,"Davies G & Pratt G","Malmesbury Youth Club",Junior,"",31:24:26,31.4,"","",""
Kayak,Male,1962,"",1962,Army,14,"Mackay D & Ledsom G","JLR RE ",Senior,"",31:27,31.5,"","",""
Kayak,Male,1962,"",1962,Civilian,29,"Stopper W & Fisk A","JL Bn. RASC. ",Junior,"",32:17:21,32.3,"","",""
Kayak,Male,1962,"",1962,Army,15,"Brown B & Mulcahy M","11th Signals",Senior,"",33:00:15,33.0,"","",""
Kayak,Male,1962,"",1962,Civilian,31,"Lee P & Arthur D","JL Bn. RASC. ",Junior,"",33:13:52,33.2,"","",""
Kayak,Male,1962,"",1962,RAF,16,"Britton G & Ironside J","RAF South Cerney",Senior,"",33:23:45,33.4,"","",""
Kayak,Male,1962,"",1962,Army,17,"Harvey M & Brown R",REME,Senior,"",33:46,33.8,"","",""
Kayak,Male,1962,"",1962,Army,18,"Hellberg I & Flack J","RMA Sandhurst",Senior,"",33:47:15,33.8,"","",""
Kayak,Male,1962,"",1962,Army,19,"Watkinson I & Tucker P","RMA Sandhurst",Senior,"",33:54:30,33.9,"","",""
Kayak,Male,1962,"",1962,Army,20,"Pedley R & Owens T","1st Royal Welch F",Senior,"",34:16,34.3,"","",""
Kayak,Male,1962,"",1962,Army,21,"Owens A & Edwards F","1st Royal Welch F",Senior,"",34:19:45,34.3,"","",""
Kayak,Male,1962,"",1962,Civilian,22,"Budworth G & Mackenzie I","Thames Div Police",Senior,Police,34:31:30,34.5,"","",""
Kayak,Male,1962,"",1962,Civilian,32,"Osborne J & Campion C","Handley Page Appr. ",Junior,"",34:40:42,34.7,"","",""
Kayak,Male,1962,"",1962,RAF,24,"Wood W & Coulson P","RAF Cranwell",Senior,"",34:42,34.7,"","",""
Kayak,Male,1962,"",1962,Army,23,"Pipe D & Hugo E","Queens Own Hussars",Senior,"",34:44:30,34.7,"","",""
Kayak,Male,1962,"",1962,Civilian,25,"Nugent M & Winter B","St Marys College ",Senior,University,34:54:45,34.9,"","",""
Kayak,Male,1962,"",1962,Army,26,"Vines R & Shackell W","RMA Sandhurst",Senior,"",34:58:30,35.0,"","",""
Kayak,Male,1962,"",1962,Civilian,27,"Cocksey F & Caile R","Barts Hospital",Senior,"",35:02,35.0,"","",""
Kayak,Male,1962,"",1962,Civilian,33,"Redwin R & Gill C","Beck'm & Penge S.",Junior,"",35:09:08,35.1,"","",""
Kayak,Male,1962,"",1962,Civilian,28,"Goss M & Tutt C","Finchley S C Scouts",Senior,Scouts,35:58,36.0,"","",""
Kayak,Male,1962,"",1962,Army,29,"Brooks R & Marsham J","RMA Sandhurst",Senior,"",36:17:45,36.3,"","",""
Kayak,Male,1962,"",1962,Civilian,34,"Carr J & Palmer Q","2nd Spring Grove Scouts",Junior,"",37:12:28,37.2,"","",""
Kayak,Male,1962,"",1962,Civilian,30,"Holland P & Iles R","Malmesbury Youth Club",Senior,"",37:14:15,37.2,"","",""
Kayak,Male,1962,"",1962,Civilian,35,"Lairaon A & Wellborne R A","3rd Epsom Rover Scouts",Junior,"",37:26:15,37.4,"","",""
Kayak,Male,1962,"",1962,Army,31,"Warnes D & Hansen R","RMA Sandhurst",Senior,"",38:02:30,38.0,"","",""
Kayak,Male,1962,"",1962,Army,32,"Blower S & Prince J E","RMA Sandhurst",Senior,"",39:05,39.1,"","",""
Kayak,Male,1962,"",1962,Navy,33,"Leaver R & Aylmer O E",RMFVR,Senior,Reserve,39:18:30,39.3,"","","Leaver Completed alone from Cookham"
Kayak,Male,1962,"",1962,Army,34,"Fox David & Conn W","RMA Sandhurst",Senior,"",40:16:45,40.3,"","",""
Kayak,Male,1962,"",1962,Army,35,"Lewis R & Smith T","29 Commando RA",Senior,"",40:23,40.4,"","",""
Kayak,Male,1962,"",1962,Army,36,"Williams T & Skinner B","29 Commando RA",Senior,"",41:58,42.0,"","",""
Kayak,Male,1962,"",1962,Army,37,"Burns P & Jewell P","Royal Signals",Senior,"",42:33,42.5,"","",""
Kayak,Male,1962,"",1962,Army,38,"Knox-Johnston Robin & Rawlingson-Plant D","RMA Sandhurst",Senior,"",44:19:30,44.3,"","",""
Kayak,Male,1962,"",1962,Civilian,39,"Savage J & Hancock R C","1st Cippenham Scouts",Senior,Scouts,46:56,46.9,"","",""
Kayak,Male,1962,"",1962,Army,40,"Hyde G & Thompson J","RMA Sandhurst",Senior,"",47:57:45,48.0,"","",""
Kayak,Male,1962,"",1962,Army,41,"Brown M & Beard C","RMA Sandhurst",Senior,"",48:24,48.4,"","",""
Kayak,Male,1962,"",1962,Civilian,30,"Davis I & Sutherland P",Independent,Junior,"",53:10:45,53.2,"","",""
Kayak,Male,1963,"",1963,Civilian,1,"Harrison M & Irving D","Army Apprentice College Harrogate",Junior,"",19:11:08,19.2,"","",""
Kayak,Male,1963,"",1963,Civilian,2,"Lunn D & Barker E","Army Apprentice College Harrogate",Junior,"",19:25:05,19.4,"","",""
Kayak,Male,1963,"",1963,Civilian,3,"Curnow R & Stevens G","Cornwall Constabulary",Junior,"",20:16:49,20.3,"","",""
Kayak,Male,1963,"",1963,Civilian,4,"Craggs G & Hall R","Army Apprentice College Harrogate",Junior,"",20:27:44,20.5,"","",""
Kayak,Male,1963,"",1963,Civilian,5,"Davis K & Hammond C","Metropolitan Police",Junior,"",20:43:02,20.7,"","",""
Kayak,Male,1963,"",1963,Civilian,6,"Kirkman J & Harrison S","Army Apprentice College Harrogate",Junior,"",20:43:07,20.7,"","",""
Kayak,Male,1963,"",1963,Civilian,7,"Pitcairn J & Pitcairn R",Salisbury,Junior,"",20:50:27,20.8,"","",""
Kayak,Male,1963,"",1963,Civilian,8,"Shergold J & Strong C","Army Apprentice College Harrogate",Junior,"",20:59:29,21.0,"","",""
Kayak,Male,1963,"",1963,Civilian,9,"Campion C & Pittman R","The Berksonians ",Junior,"",21:03:15,21.1,"","",""
Kayak,Male,1963,"",1963,Civilian,10,"Lake P & Waddell P","RAF Halton",Junior,"",21:17:13,21.3,"","",""
Kayak,Male,1963,"",1963,Civilian,11,"Frith J & Wood R","Army Apprentice College Harrogate",Junior,"",21:26:17,21.4,"","",""
Kayak,Male,1963,"",1963,Civilian,12,"Kingsnorth R & Smeaton F","HMS Caledonia",Junior,"",21:48:55,21.8,"","",""
Kayak,Male,1963,"",1963,Navy,1,"Arnold D & Haynes J","Royal Marines Poole",Senior,"",21:59:09,22.0,Services,"",""
Kayak,Male,1963,"",1963,Civilian,13,"Hawkey J & Newton R","Cornwall Constabulary",Junior,"",22:21:49,22.4,"","",""
Kayak,Male,1963,"",1963,Navy,2,"Seegar R & Wiltshire H","Royal Marines Poole",Senior,"",22:37:24,22.6,"","",""
Kayak,Male,1963,"",1963,Civilian,14,"Janes R & Soott J","RAF Halton",Junior,"",22:51:06,22.9,"","",""
Kayak,Male,1963,"",1963,Army,3,"Havelock-Stevens A & Flockton P R","1st Royal Welch F",Senior,"",22:53:08,22.9,"","",""
Kayak,Male,1963,"",1963,Civilian,15,"Brotchie C & Higgs P","Cheltenham College",Junior,"",22:55:01,22.9,"","",""
Kayak,Male,1963,"",1963,Civilian,16,"Lloyd D & Price T","RAF Halton",Junior,"",23:04:57,23.1,"","",""
Kayak,Male,1963,"",1963,Navy,4,"Cavan M & Gambier M","Royal Marines Poole",Senior,"",23:10:31,23.2,"","",""
Kayak,Male,1963,"",1963,Civilian,17,"Monk R & Larksworthy M","Metropolitan Police",Junior,"",23:12:29,23.2,"","",""
Kayak,Male,1963,"",1963,Civilian,18,"Grant D & James R","RAF Halton",Junior,"",23:23:09,23.4,"","",""
